Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],Latest Year Available [YR20080],"Latest Year Available, period 1990-1995 [YR19950]","Latest Year Available, period 1996-2000 [YR20006]","Latest Year Available, period 2001-2008 [YR20081]"
029. Tanzania_TANESCO,TZA_TANESCO,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,..,0.341998115689994,0.347692997147816,0.326396944430829,0.312254599802413,..,..,..,..,0.312254599802413,..,..,0.312254599802413
029. Tanzania_TANESCO,TZA_TANESCO,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,..,1648,1831,1798,1849,..,..,..,..,1849,..,..,1849
029. Tanzania_TANESCO,TZA_TANESCO,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,..,474,537,521,537,..,..,..,..,537,..,..,537
029. Tanzania_TANESCO,TZA_TANESCO,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,..,480226,524783,549065,590296,..,..,..,..,590296,..,..,590296
029. Tanzania_TANESCO,TZA_TANESCO,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,..,1174,1294,1277,1312,..,..,..,..,1312,..,..,1312
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,6.70980124743738,..,..,..,..,6.70980124743738,..,..,6.70980124743738
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,7.88135384619629,..,..,..,..,7.88135384619629,..,..,7.88135384619629
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,8.46713014557575,..,..,..,..,8.46713014557575,..,..,8.46713014557575
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,8.97089776304208,..,..,..,..,8.97089776304208,..,..,8.97089776304208
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,8.8449558586755,..,..,..,..,8.8449558586755,..,..,8.8449558586755
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,8.76939071605555,..,..,..,..,8.76939071605555,..,..,8.76939071605555
029. Tanzania_TANESCO,TZA_TANESCO,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,3.19514345116066,..,..,..,..,3.19514345116066,..,..,3.19514345116066
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed per commercial/medium voltage customer (kWh/customer),AFELE136,..,..,..,..,..,..,..,..,250425.894378194,260432.766615147,296006.26468285,298780.487804878,..,..,..,..,298780.487804878,..,..,298780.487804878
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed per industrial/high voltage customer (kWh/customer),AFELE134,..,..,..,..,..,..,..,..,1654008.43881857,1728119.18063315,1925143.95393474,2031657.3556797,..,..,..,..,2031657.3556797,..,..,2031657.3556797
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed per residential/low voltage customer (kWh/customer),AFELE135,..,..,..,..,..,..,..,..,2307.24700453536,2021.78805334776,1976.08661998124,1939.70482605337,..,..,..,..,1939.70482605337,..,..,1939.70482605337
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed to commercial/medium voltage customers (GWh/year),AFELE137,..,..,..,..,..,..,309.026915,291,294,337,378,392,..,..,..,..,392,..,..,392
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed to industrial/high voltage customers (GWh/year),AFELE138,..,..,..,..,..,..,522.903622,676,784,928,1003,1091,..,..,..,..,1091,..,..,1091
029. Tanzania_TANESCO,TZA_TANESCO,Electricity billed to residential/low voltage customers (GWh/year),AFELE139,..,..,..,..,..,..,1024.767926,1064,1108,1061,1085,1145,..,..,..,..,1145,..,..,1145
029. Tanzania_TANESCO,TZA_TANESCO,Electricity connections per employee (number),AFELE140,..,..,..,..,..,..,..,..,..,..,..,124,..,..,..,..,124,..,..,124
029. Tanzania_TANESCO,TZA_TANESCO,Electrification rate (% of popul. with electricity connection in utility service area),AFELE143,..,..,..,..,..,..,..,..,..,..,..,7.36376670300877,..,..,..,..,7.36376670300877,..,..,7.36376670300877
029. Tanzania_TANESCO,TZA_TANESCO,Hidden costs due to under-collection (% of GDP),AFELE168,..,..,..,..,..,..,..,..,..,..,..,0.984856879100115,..,..,..,..,0,..,..,0
029. Tanzania_TANESCO,TZA_TANESCO,Hidden costs due to under-collection (% of revenue),AFELE169,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
029. Tanzania_TANESCO,TZA_TANESCO,Hidden costs due to under-collection (% of total hidden costs),AFELE170,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
029. Tanzania_TANESCO,TZA_TANESCO,Labor costs (% of operational costs),AFELE158,..,..,..,..,..,..,17.3814677745967,6.43984365258781,5.73937307942877,4.54210881432865,7.84957740951331,..,..,..,..,..,7.84957740951331,..,..,7.84957740951331
029. Tanzania_TANESCO,TZA_TANESCO,Labor costs (LCU/year),AFELE159,..,..,..,..,..,..,12446000000,11879000000,9955000000,10367000000,16801000000,20038000000,..,..,..,..,20038000000,..,..,20038000000
029. Tanzania_TANESCO,TZA_TANESCO,Labor costs (USD/year),AFELE160,..,..,..,..,..,..,15557500,13560502.283105,10294725.9565667,9987475.91522158,15427915.5188246,17748449.955713,..,..,..,..,17748449.955713,..,..,17748449.955713
029. Tanzania_TANESCO,TZA_TANESCO,Operational costs (LCU/year),AFELE178,..,..,..,..,..,..,71605000000,184461000000,173451000000,228242000000,214037000000,..,..,..,..,..,214037000000,..,..,214037000000
029. Tanzania_TANESCO,TZA_TANESCO,Operational costs (USD/year),AFELE179,..,..,..,..,..,..,89506250,210571917.808219,179370217.166494,219886319.845857,196544536.271809,..,..,..,..,..,196544536.271809,..,..,196544536.271809
029. Tanzania_TANESCO,TZA_TANESCO,Prepayment meters (% of all meters),AFELE187,..,..,..,..,..,..,..,..,..,..,3.60620437956204,4.26472602739726,..,..,..,..,4.26472602739726,..,..,4.26472602739726
029. Tanzania_TANESCO,TZA_TANESCO,Residential/low voltage customers with operating meters (% of residential customers),AFELE189,..,..,..,..,..,..,..,..,..,..,96.393795620438,95.7352739726027,..,..,..,..,95.7352739726027,..,..,95.7352739726027
029. Tanzania_TANESCO,TZA_TANESCO,Revenue (LCU/year),AFELE193,..,..,..,..,..,..,..,..,..,..,..,221658000000,..,..,..,..,221658000000,..,..,221658000000
029. Tanzania_TANESCO,TZA_TANESCO,Revenue (USD/year),AFELE194,..,..,..,..,..,..,..,..,..,..,..,196331266.607617,..,..,..,..,196331266.607617,..,..,196331266.607617
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from commercial/medium voltage customers (LCU/year),AFELE195,..,..,..,..,..,..,31724000000,30264000000,27099000000,28745000000,32770000000,36654000000,..,..,..,..,36654000000,..,..,36654000000
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from commercial/medium voltage customers (USD/year),AFELE196,..,..,..,..,..,..,39655000,34547945.2054795,28023784.901758,27692678.2273603,30091827.3645546,32465899.0256864,..,..,..,..,32465899.0256864,..,..,32465899.0256864
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from customers of all voltage levels (USD/year),AFELE199,..,..,..,..,..,..,163440000,158914383.561644,155134436.401241,158973025.04817,173071625.344353,196331266.607617,..,..,..,..,196331266.607617,..,..,196331266.607617
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from high voltage+medium voltage customers (% of total revenue),AFELE198,..,..,..,..,..,..,53.1303536465981,57.5824838911277,54.0032663400327,54.852921570291,53.3789627271522,52.4100190383383,..,..,..,..,52.4100190383383,..,..,52.4100190383383
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from high voltage+medium voltage customers (USD/year),AFELE197,..,..,..,..,..,..,86836250,91506849.3150685,83777662.8748707,87201348.7475915,92383838.3838384,102897254.207263,..,..,..,..,102897254.207263,..,..,102897254.207263
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from industrial/high voltage customers (LCU/year),AFELE200,..,..,..,..,..,..,37745000000,49896000000,53914000000,61770000000,67836000000,79517000000,..,..,..,..,79517000000,..,..,79517000000
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from industrial/high voltage customers (USD/year),AFELE201,..,..,..,..,..,..,47181250,56958904.109589,55753877.9731127,59508670.5202312,62292011.0192837,70431355.1815766,..,..,..,..,70431355.1815766,..,..,70431355.1815766
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from residential/low voltage customers (LCU/year),AFELE202,..,..,..,..,..,..,61283000000,59049000000,69002000000,74499000000,87869000000,105487000000,..,..,..,..,105487000000,..,..,105487000000
029. Tanzania_TANESCO,TZA_TANESCO,Revenue from residential/low voltage customers (USD/year),AFELE203,..,..,..,..,..,..,76603750,67407534.2465753,71356773.5263702,71771676.300578,80687786.9605142,93434012.4003543,..,..,..,..,93434012.4003543,..,..,93434012.4003543
029. Tanzania_TANESCO,TZA_TANESCO,"Revenue per high voltage customer, annual, electricity (USD/customer/year)",AFELE190,..,..,..,..,..,..,..,..,117624.215133149,110816.891099127,119562.401188644,131157.085999212,..,..,..,..,131157.085999212,..,..,131157.085999212
029. Tanzania_TANESCO,TZA_TANESCO,"Revenue per low voltage customer, annual, electricity (USD/customer/year)",AFELE191,..,..,..,..,..,..,..,..,148.589983729265,136.764484178371,146.95489051481,158.283322943666,..,..,..,..,158.283322943666,..,..,158.283322943666
029. Tanzania_TANESCO,TZA_TANESCO,"Revenue per medium voltage customer, annual, electricity (USD/customer/year)",AFELE192,..,..,..,..,..,..,..,..,23082623.5093697,22214064.9149923,25661707.1260767,27937500,..,..,..,..,27937500,..,..,27937500
029. Tanzania_TANESCO,TZA_TANESCO,"Revenue per unit, electricity (US cents/kWh)",AFELE120,..,..,..,..,..,..,..,..,..,..,..,7.47121157719677,..,..,..,..,7.47121157719677,..,..,7.47121157719677
029. Tanzania_TANESCO,TZA_TANESCO,System losses (% of generation),AFELE209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
029. Tanzania_TANESCO,TZA_TANESCO,"Unit operational expenses, annual (LCU/kWh)",AFELE116,..,..,..,..,..,..,38.5657668312509,90.8227474150665,79.3462946020128,98.1263972484953,86.7952149229521,..,..,..,..,..,86.7952149229521,..,..,86.7952149229521
029. Tanzania_TANESCO,TZA_TANESCO,"Unit operational expenses, annual (US cents/kWh)",AFELE117,..,..,..,..,..,..,4.82072085390637,10.3678935405327,8.20540792161456,9.45341013954675,7.97017584232802,..,..,..,..,..,7.97017584232802,..,..,7.97017584232802
030. Uganda_UEDCL,UGA_UEDCL,Average residential connection charge (LCU/connection),AFELE118,..,..,..,..,..,..,..,279000,279000,279000,279000,279000,..,..,..,..,279000,..,..,279000
030. Uganda_UEDCL,UGA_UEDCL,Average residential connection charge (USD/connection),AFELE119,..,..,..,..,..,..,..,158.883826879271,155.172413793103,142.057026476578,154.14364640884,156.653565412689,..,..,..,..,156.653565412689,..,..,156.653565412689
030. Uganda_UEDCL,UGA_UEDCL,"Collection rate, implicit: ratio of unit revenue collected to tariff (%)",AFELE154,..,..,..,..,..,..,..,..,..,..,..,64.5631478742427,..,..,..,..,64.5631478742427,..,..,64.5631478742427
030. Uganda_UEDCL,UGA_UEDCL,"Collection rate, reported by utility (% of billing)",AFELE126,..,..,..,..,..,..,..,..,..,..,..,81,..,..,..,..,81,..,..,81
030. Uganda_UEDCL,UGA_UEDCL,"Cost of electricity per unit, capital, historical (US cents/kWh)",AFELE111,..,..,..,..,..,..,..,..,..,..,..,6.49465496831775,..,..,..,..,6.49465496831775,..,..,6.49465496831775
030. Uganda_UEDCL,UGA_UEDCL,"Cost of electricity per unit, LRMC, optimal trade scenario (US cents/kWh)",AFELE114,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,12,..,..,12
030. Uganda_UEDCL,UGA_UEDCL,"Cost of electricity per unit, LRMC, trade stagnation scenario (US cents/kWh)",AFELE115,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,11,..,..,11
030. Uganda_UEDCL,UGA_UEDCL,"Cost of electricity per unit, operating, historical (US cents/kWh)",AFELE112,..,..,..,..,..,..,..,..,..,..,..,5.80704263231763,..,..,..,..,5.80704263231763,..,..,5.80704263231763
030. Uganda_UEDCL,UGA_UEDCL,"Cost of electricity per unit, total, historical (US cents/kWh)",AFELE113,..,..,..,..,..,..,..,..,..,..,..,12.3016976006354,..,..,..,..,12.3016976006354,..,..,12.3016976006354
030. Uganda_UEDCL,UGA_UEDCL,"Cost recovery ratio, historical (%)",AFELE150,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,100,..,..,100
030. Uganda_UEDCL,UGA_UEDCL,"Cost recovery ratio, LRMC (%)",AFELE155,..,..,..,..,..,..,..,..,..,..,..,112.03501643728,..,..,..,..,112.03501643728,..,..,112.03501643728
030. Uganda_UEDCL,UGA_UEDCL,"Customers, all voltage levels (number)",AFELE174,..,..,..,..,..,..,..,199926,224547,243916,262676,..,..,..,..,..,262676,..,..,262676
030. Uganda_UEDCL,UGA_UEDCL,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,10.3353240699059,9.84203752443809,9.57624756063563,9.12302608536753,..,..,..,..,..,9.12302608536753,..,..,9.12302608536753
030. Uganda_UEDCL,UGA_UEDCL,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,20663,22100,23358,23964,..,..,..,..,..,23964,..,..,23964
030. Uganda_UEDCL,UGA_UEDCL,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,681,737,776,733,..,..,..,..,..,733,..,..,733
030. Uganda_UEDCL,UGA_UEDCL,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,179263,202447,220558,238712,..,..,..,..,..,238712,..,..,238712
030. Uganda_UEDCL,UGA_UEDCL,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,19982,21363,22582,23231,..,..,..,..,..,23231,..,..,23231
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,21.3710050685985,..,..,..,..,21.3710050685985,..,..,21.3710050685985
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,22.0007417194021,..,..,..,..,22.0007417194021,..,..,22.0007417194021
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,22.3156100448038,..,..,..,..,22.3156100448038,..,..,22.3156100448038
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,22.6304783702056,..,..,..,..,22.6304783702056,..,..,22.6304783702056
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,22.7879125329065,..,..,..,..,22.7879125329065,..,..,22.7879125329065
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,22.882373030527,..,..,..,..,22.882373030527,..,..,22.882373030527
030. Uganda_UEDCL,UGA_UEDCL,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,19.4817951161879,..,..,..,..,19.4817951161879,..,..,19.4817951161879
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed per commercial/medium voltage customer (kWh/customer),AFELE136,..,..,..,..,..,..,..,..,5008.65983242054,6066.77885041183,6542.98136111231,..,..,..,..,..,6542.98136111231,..,..,6542.98136111231
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed per industrial/high voltage customer (kWh/customer),AFELE134,..,..,..,..,..,..,..,..,408412.483039349,493556.701030928,701227.830832196,..,..,..,..,..,701227.830832196,..,..,701227.830832196
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed per residential/low voltage customer (kWh/customer),AFELE135,..,..,..,..,..,..,..,..,1471.99019990417,1686.63118091386,1558.36321592547,..,..,..,..,..,1558.36321592547,..,..,1558.36321592547
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed to commercial/medium voltage customers (GWh/year),AFELE137,..,..,..,..,..,..,..,..,107,137,152,137,..,..,..,..,137,..,..,137
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed to industrial/high voltage customers (GWh/year),AFELE138,..,..,..,..,..,..,..,..,301,383,514,554,..,..,..,..,554,..,..,554
030. Uganda_UEDCL,UGA_UEDCL,Electricity billed to residential/low voltage customers (GWh/year),AFELE139,..,..,..,..,..,..,..,..,298,372,372,344,..,..,..,..,344,..,..,344
030. Uganda_UEDCL,UGA_UEDCL,Electricity connections per employee (number),AFELE140,..,..,..,..,..,..,..,..,..,..,..,169,..,..,..,..,169,..,..,169
030. Uganda_UEDCL,UGA_UEDCL,Electrification rate (% of popul. with electricity connection in utility service area),AFELE143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Hidden costs due to under-collection (% of GDP),AFELE168,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.984856879100115,..,..,0.984856879100115
030. Uganda_UEDCL,UGA_UEDCL,Hidden costs due to under-collection (% of revenue),AFELE169,..,..,..,..,..,..,..,..,..,..,..,54.8871194985441,..,..,..,..,54.8871194985441,..,..,54.8871194985441
030. Uganda_UEDCL,UGA_UEDCL,Hidden costs due to under-collection (% of total hidden costs),AFELE170,..,..,..,..,..,..,..,..,..,..,..,54.3257165033033,..,..,..,..,54.3257165033033,..,..,54.3257165033033
030. Uganda_UEDCL,UGA_UEDCL,Labor costs (% of operational costs),AFELE158,..,..,..,..,..,..,..,..,9.76947751427031,18.8467490021784,15.5690691136342,..,..,..,..,..,15.5690691136342,..,..,15.5690691136342
030. Uganda_UEDCL,UGA_UEDCL,Labor costs (LCU/year),AFELE159,..,..,..,..,..,..,..,..,12305510000,21148255000,27444886000,..,..,..,..,..,27444886000,..,..,27444886000
030. Uganda_UEDCL,UGA_UEDCL,Labor costs (USD/year),AFELE160,..,..,..,..,..,..,..,..,6843998.88765295,10767950.610998,15162920.441989,..,..,..,..,..,15162920.441989,..,..,15162920.441989
030. Uganda_UEDCL,UGA_UEDCL,Operational costs (LCU/year),AFELE178,..,..,..,..,..,..,..,25462000000,125958732000,112211687000,176278272000,4944000000,..,..,..,..,4944000000,..,..,4944000000
030. Uganda_UEDCL,UGA_UEDCL,Operational costs (USD/year),AFELE179,..,..,..,..,..,..,..,14500000,70054912.1245829,57134260.1832994,97391310.4972376,..,..,..,..,..,97391310.4972376,..,..,97391310.4972376
030. Uganda_UEDCL,UGA_UEDCL,Prepayment meters (% of all meters),AFELE187,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Residential/low voltage customers with operating meters (% of residential customers),AFELE189,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue (LCU/year),AFELE193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue (USD/year),AFELE194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from commercial/medium voltage customers (LCU/year),AFELE195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from commercial/medium voltage customers (USD/year),AFELE196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from customers of all voltage levels (USD/year),AFELE199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from high voltage+medium voltage customers (% of total revenue),AFELE198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from high voltage+medium voltage customers (USD/year),AFELE197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from industrial/high voltage customers (LCU/year),AFELE200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from industrial/high voltage customers (USD/year),AFELE201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from residential/low voltage customers (LCU/year),AFELE202,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,Revenue from residential/low voltage customers (USD/year),AFELE203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,"Revenue per high voltage customer, annual, electricity (USD/customer/year)",AFELE190,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,"Revenue per low voltage customer, annual, electricity (USD/customer/year)",AFELE191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,"Revenue per medium voltage customer, annual, electricity (USD/customer/year)",AFELE192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,"Revenue per unit, electricity (US cents/kWh)",AFELE120,..,..,..,..,..,..,..,..,..,..,..,8.68,..,..,..,..,8.68,..,..,8.68
030. Uganda_UEDCL,UGA_UEDCL,System losses (% of generation),AFELE209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
030. Uganda_UEDCL,UGA_UEDCL,"Unit operational expenses, annual (LCU/kWh)",AFELE116,..,..,..,..,..,..,..,36.0651558073654,141.27269179004,108.082919476016,170.284265842349,..,..,..,..,..,170.284265842349,..,..,170.284265842349
030. Uganda_UEDCL,UGA_UEDCL,"Unit operational expenses, annual (US cents/kWh)",AFELE117,..,..,..,..,..,..,..,2.05382436260623,7.85721311401782,5.50320363930836,9.40797048852759,..,..,..,..,..,9.40797048852759,..,..,9.40797048852759
031. Uganda_UEGCL,UGA_UEGCL,Average residential connection charge (LCU/connection),AFELE118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,Average residential connection charge (USD/connection),AFELE119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Collection rate, implicit: ratio of unit revenue collected to tariff (%)",AFELE154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Collection rate, reported by utility (% of billing)",AFELE126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost of electricity per unit, capital, historical (US cents/kWh)",AFELE111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost of electricity per unit, LRMC, optimal trade scenario (US cents/kWh)",AFELE114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost of electricity per unit, LRMC, trade stagnation scenario (US cents/kWh)",AFELE115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost of electricity per unit, operating, historical (US cents/kWh)",AFELE112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost of electricity per unit, total, historical (US cents/kWh)",AFELE113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost recovery ratio, historical (%)",AFELE150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Cost recovery ratio, LRMC (%)",AFELE155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, all voltage levels (number)",AFELE174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, high and medium voltage (% of total number of customers)",AFELE153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, high and medium voltage (number)",AFELE172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, high voltage (number)",AFELE171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, low voltage (number)",AFELE173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Customers, medium voltage (number)",AFELE175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 100kWh/month (US cents/kWh)",AFELE127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 150kWh/month (US cents/kWh)",AFELE128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 200kWh/month (US cents/kWh)",AFELE129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 300kWh/month (US cents/kWh)",AFELE130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 400kWh/month (US cents/kWh)",AFELE131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 500kWh/month (US cents/kWh)",AFELE132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
031. Uganda_UEGCL,UGA_UEGCL,"Effective tariff, consumption 50kWh/month (US cents/kWh)",AFELE133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
